37900,2016,7465,https://www.icarros.com.br/comprar/belo-horizonte-mg/chevrolet/onix/2016/d19609908
39900,2016,13000,https://www.icarros.com.br/comprar/sao-jose-sc/chevrolet/onix/2016/d19442507
37990,2015,21000,https://www.icarros.com.br/comprar/rio-das-ostras-rj/chevrolet/onix/2016/d19534963
36900,2015,21768,https://www.icarros.com.br/comprar/juiz-de-fora-mg/chevrolet/onix/2016/d19123121
37900,2016,22000,https://www.icarros.com.br/comprar/rio-de-janeiro-rj/chevrolet/onix/2016/d19744468
37990,2016,22000,https://www.icarros.com.br/comprar/belo-horizonte-mg/chevrolet/onix/2016/d18409884
36000,2016,23611,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2016/d19402919
36000,2016,25600,https://www.icarros.com.br/comprar/recife-pe/chevrolet/onix/2016/d18554394
39950,2016,25689,https://www.icarros.com.br/comprar/curitiba-pr/chevrolet/onix/2016/d19446538
36900,2015,25978,https://www.icarros.com.br/comprar/curitiba-pr/chevrolet/onix/2016/d19323309
36990,2016,28000,https://www.icarros.com.br/comprar/campinas-sp/chevrolet/onix/2016/d19636261
35900,2015,29000,https://www.icarros.com.br/comprar/recife-pe/chevrolet/onix/2016/d19438941
37860,2016,29317,https://www.icarros.com.br/comprar/belo-horizonte-mg/chevrolet/onix/2016/d19514180
39000,2016,29700,https://www.icarros.com.br/comprar/osasco-sp/chevrolet/onix/2016/d19261864
35900,2016,30355,https://www.icarros.com.br/comprar/salvador-ba/chevrolet/onix/2016/d19743834
42800,2015,33654,https://www.icarros.com.br/comprar/cascavel-pr/chevrolet/onix/2016/d17910344
36990,2016,34000,https://www.icarros.com.br/comprar/campinas-sp/chevrolet/onix/2016/d19636293
37900,2016,34300,https://www.icarros.com.br/comprar/goiania-go/chevrolet/onix/2016/d19679464
35500,2016,35000,https://www.icarros.com.br/comprar/guarulhos-sp/chevrolet/onix/2016/d18350023
38900,2016,35344,https://www.icarros.com.br/comprar/petrolina-pe/chevrolet/onix/2016/d18764040
35500,2016,37000,https://www.icarros.com.br/comprar/niteroi-rj/chevrolet/onix/2016/d18685309
36890,2016,39990,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2016/d18586546
35490,2016,40238,https://www.icarros.com.br/comprar/paulinia-sp/chevrolet/onix/2016/d19594988
35490,2016,40238,https://www.icarros.com.br/comprar/campinas-sp/chevrolet/onix/2016/d19594979
38990,2016,41236,https://www.icarros.com.br/comprar/araraquara-sp/chevrolet/onix/2016/d18480354
36900,2016,41745,https://www.icarros.com.br/comprar/aparecida-de-goiania-go/chevrolet/onix/2016/d19613136
36900,2016,41819,https://www.icarros.com.br/comprar/londrina-pr/chevrolet/onix/2016/d19744688
36900,2015,43600,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2016/d19237797
35890,2016,43928,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2016/d19668416
37800,2015,44000,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2016/d19243923
34980,2016,45000,https://www.icarros.com.br/comprar/rio-de-janeiro-rj/chevrolet/onix/2016/d18751962
40400,2015,46088,https://www.icarros.com.br/comprar/curitiba-pr/chevrolet/onix/2016/d19642249
37900,2016,46256,https://www.icarros.com.br/comprar/porto-alegre-rs/chevrolet/onix/2016/d19117712
36900,2016,46280,https://www.icarros.com.br/comprar/aparecida-de-goiania-go/chevrolet/onix/2016/d19696806
35530,2016,47871,https://www.icarros.com.br/comprar/niteroi-rj/chevrolet/onix/2016/d19668979
39900,2015,48131,https://www.icarros.com.br/comprar/itajai-sc/chevrolet/onix/2016/d19103298
37900,2015,48765,https://www.icarros.com.br/comprar/sao-vicente-sp/chevrolet/onix/2016/d19354885
36500,2015,49951,https://www.icarros.com.br/comprar/anapolis-go/chevrolet/onix/2016/d19800614
36790,2015,51950,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2016/d19282928
36790,2015,51950,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2016/d19282923
36790,2015,51950,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2016/d19282919
37900,2016,54000,https://www.icarros.com.br/comprar/toledo-pr/chevrolet/onix/2016/d19438551
36900,2015,54600,https://www.icarros.com.br/comprar/guarulhos-sp/chevrolet/onix/2016/d19024992
33990,2015,58222,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2016/d19567257
39900,2016,61830,https://www.icarros.com.br/comprar/sorocaba-sp/chevrolet/onix/2016/d19423072
34900,2015,65000,https://www.icarros.com.br/comprar/teresina-pi/chevrolet/onix/2016/d19071819
39900,2015,68535,https://www.icarros.com.br/comprar/itajai-sc/chevrolet/onix/2016/d19103324
38953,2015,69937,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2016/d17592420
37850,2015,72421,https://www.icarros.com.br/comprar/curitiba-pr/chevrolet/onix/2016/d19446532
37990,2016,72656,https://www.icarros.com.br/comprar/sertaozinho-sp/chevrolet/onix/2016/d17617891
36990,2016,73000,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2016/d19723826
33990,2016,73100,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2016/d19507147
33990,2016,73100,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2016/d19507149
33990,2016,73100,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2016/d19507145
37990,2016,74000,https://www.icarros.com.br/comprar/recife-pe/chevrolet/onix/2016/d18831916
35130,2016,75224,https://www.icarros.com.br/comprar/rio-de-janeiro-rj/chevrolet/onix/2016/d19683065
28720,2015,100,https://www.icarros.com.br/comprar/sao-joao-de-meriti-rj/chevrolet/onix/2015/d19576119
28720,2015,100,https://www.icarros.com.br/comprar/sao-joao-de-meriti-rj/chevrolet/onix/2015/d19576130
31000,2015,25000,https://www.icarros.com.br/comprar/santos-sp/chevrolet/onix/2015/d18768653
34990,2014,29000,https://www.icarros.com.br/comprar/marilia-sp/chevrolet/onix/2015/d19796370
35990,2015,30000,https://www.icarros.com.br/comprar/sao-goncalo-rj/chevrolet/onix/2015/d18281148
37990,2014,31000,https://www.icarros.com.br/comprar/campinas-sp/chevrolet/onix/2015/d19507278
